,0,1,2
119,-7.4808326,-5.3944883,-41.557594
120,-7.4271374,-4.1493096,-39.266357
121,-7.518298,-5.34469,-42.17986
122,-6.516176,-5.2501335,-40.498684
123,-7.875636,-3.8190937,-43.27257
124,-7.9406276,-4.7406964,-43.23683
125,-8.866735,-3.5240002,-41.33983
126,-8.727662,-3.2011151,-42.041317
127,-8.632505,-4.551046,-43.640537
128,-7.615988,-4.742358,-42.175716
129,-8.550972,-3.0814843,-41.874588
130,-7.283235,-3.8299208,-40.463318
131,-7.385751,-3.8818257,-40.28387
132,-8.220474,-3.7531075,-42.365597
133,-6.644711,-3.4992998,-42.186802
134,-8.989143,-3.546202,-41.344364
135,-8.332418,-3.939318,-41.678875
136,-6.4506893,-5.1328835,-41.17336
137,-7.3481216,-4.608946,-39.38438
138,-7.3073044,-3.6750317,-39.898987
139,-7.0829325,-5.123405,-40.77815
140,-6.2732463,-5.0114484,-40.33073
141,-6.316329,-4.9376717,-40.32543
142,-6.6172957,-4.157785,-42.731567
143,-7.693746,-6.3033724,-41.55553
144,-6.634631,-4.767808,-40.988094
145,-7.9640584,-5.0111604,-43.20689
146,-8.922935,-5.0994205,-42.957397
147,-8.819512,-5.1277776,-42.90908
148,-8.910293,-5.1263037,-42.9526
149,-5.9753785,-5.0811987,-41.431664
150,-7.9021835,-4.933067,-43.564304
151,-7.4238834,-3.6626256,-42.098125
152,-6.563433,-4.728359,-41.23437
153,-7.4306965,-4.7951374,-41.249035
154,-8.831032,-4.207681,-42.386803
155,-9.007917,-3.5310628,-41.15318
156,-9.036423,-3.5077753,-41.131336
157,-9.007819,-3.4670055,-41.04027
158,-6.570866,-6.433288,-40.145317
159,-6.55696,-4.619378,-42.51964
160,-6.088604,-4.8632236,-41.454025
161,-6.457673,-4.3132844,-40.61692
162,-7.1644745,-3.8353558,-39.43643
163,-7.1402116,-5.2719617,-42.959488
164,-6.4017243,-3.986309,-41.053123
165,-7.146612,-5.564342,-40.721764
166,-8.588491,-3.0967758,-41.961536
167,-7.00699,-5.8334975,-43.059696
168,-6.3570943,-3.987523,-40.502514
169,-6.1314826,-5.681773,-42.26412
170,-8.500892,-4.8336825,-42.61156
171,-8.430926,-5.629151,-42.568928
172,-5.9053135,-4.876696,-42.78767
173,-8.559387,-3.1987076,-41.535896
174,-8.739923,-3.3363907,-41.348312
175,-7.578483,-3.883394,-39.061626
176,-7.573028,-3.951836,-39.089676
177,-8.704006,-3.2831829,-41.641953
178,-7.525972,-4.0454764,-39.05893
179,-7.4912834,-4.158632,-39.136353
180,-8.577639,-3.1326241,-41.718506
181,-9.399361,-3.4866812,-41.739403
182,-9.082699,-3.588184,-41.19504
183,-9.117766,-3.5067296,-41.254745
184,-9.342339,-3.463915,-41.61076
185,-8.971573,-3.4843519,-41.105396
186,-8.857053,-3.4225852,-41.11902
187,-9.280163,-3.5037045,-41.62945
188,-9.434099,-3.526616,-41.733955
189,-9.376702,-3.49385,-41.7456
190,-9.361147,-3.534535,-41.785324
191,-8.453531,-3.8396366,-41.405617
192,-8.536607,-3.184848,-41.69208
193,-7.2783737,-3.9288049,-41.911026
194,-6.051402,-4.673695,-42.392967
195,-8.864725,-3.4032772,-41.582573
196,-6.9598045,-4.0618405,-42.413704
197,-6.3433404,-4.588377,-39.959187
198,-5.8850784,-5.6552553,-41.665264
199,-6.205989,-5.6102934,-41.894344
200,-6.3080187,-3.9914973,-41.710327
201,-7.4038787,-4.494083,-43.84878
202,-6.916917,-3.6441402,-42.92741
203,-7.0175824,-3.5474658,-42.989464
204,-7.7013254,-6.1720023,-42.291092
205,-6.298886,-4.854223,-42.94478
206,-7.8867917,-5.802758,-40.989136
207,-6.7068114,-4.361451,-42.010216
208,-7.9400167,-6.25642,-41.976555
209,-7.8514786,-4.696993,-41.71028
210,-7.9761195,-4.97839,-41.380207
211,-7.650275,-4.4403205,-41.811302
212,-5.4013286,-4.7790356,-41.287525
213,-8.509467,-3.1406684,-41.806053
214,-9.002355,-3.3485076,-42.17183
215,-8.862771,-3.3403249,-42.335957
216,-5.4136777,-4.771191,-41.267715
217,-8.592488,-3.170509,-41.569595
218,-8.563833,-3.2067215,-41.586258
219,-9.28899,-3.419522,-41.92772
220,-8.433752,-3.6930811,-41.646748
221,-5.458821,-4.7321515,-41.13558
222,-7.086751,-3.7948,-39.565926
223,-7.2201405,-4.1346025,-42.844917
224,-8.794824,-3.8292658,-41.60198
225,-9.209848,-5.5304613,-41.45381
226,-8.0952215,-6.041412,-41.23943
227,-7.8757024,-5.4718404,-43.04104
228,-6.16442,-5.0308847,-41.322884
229,-7.320626,-3.6374547,-43.01179
230,-7.0991917,-4.263754,-41.082363
231,-9.100365,-3.6513903,-40.989464
232,-6.6512423,-4.8737965,-42.382717
233,-6.853757,-3.899225,-42.07476
234,-7.899263,-5.9670157,-40.178864
235,-5.4111443,-4.7873306,-41.35103
236,-8.072466,-5.84977,-40.93513
237,-8.307095,-5.526253,-40.565205
238,-8.001246,-6.0504203,-41.06674
239,-7.4300165,-6.020121,-40.94618
240,-8.100701,-5.53606,-40.500668
241,-8.08788,-5.626016,-40.5166
242,-6.283191,-4.6276984,-41.12828
243,-7.5911264,-6.0721064,-41.2061
244,-7.83154,-5.4028015,-40.406086
245,-6.507276,-4.8191524,-40.983803
246,-6.46506,-6.133091,-40.646503
247,-6.521167,-6.398212,-40.19974
248,-6.5714674,-6.4311175,-40.1642
249,-7.0174265,-4.878787,-41.188923
250,-8.261436,-3.4705951,-42.654884
251,-6.559527,-6.0834036,-42.134884
252,-8.449493,-6.46816,-41.374542
253,-8.830864,-4.467879,-41.23084
254,-7.3273745,-5.8982487,-41.76432
255,-8.366917,-5.763848,-43.11107
