,0,1
0,36.265213,7.116298
1,36.22071,4.9044003
2,37.049435,6.89042
3,35.782948,5.3699417
4,36.78139,7.4131074
5,36.856396,6.847172
6,33.591496,4.9424953
7,35.93614,4.9393
8,34.459904,6.225126
9,33.176525,5.372087
10,33.780933,2.9411845
11,33.908543,3.4636595
12,32.291557,5.0910535
13,31.621634,5.823214
14,36.34755,6.7304573
15,36.11379,7.3678923
16,35.59429,6.7478385
17,34.742092,5.692651
18,31.009468,3.9365642
19,34.612804,7.2126675
20,34.082664,5.510886
21,35.6133,6.3616443
22,35.853813,6.3601556
23,30.86658,4.0632586
24,34.148422,5.0822496
25,33.80555,2.9488213
26,33.914745,4.4371843
27,35.549953,6.8719935
28,35.51365,6.9019036
29,35.497623,4.9630213
30,33.62584,5.023492
31,33.2592,7.176936
32,34.047672,3.4512901
33,31.307314,5.5278034
34,35.956856,5.8476067
35,34.73822,6.446409
36,34.558857,6.5307484
37,34.63565,6.5918527
38,34.76471,6.483414
39,34.512875,6.429551
40,36.690002,7.4473305
41,36.714928,7.423181
42,36.871788,7.2458615
43,36.932346,7.231655
44,36.76802,7.322839
45,35.867382,6.8901644
46,33.62725,7.346271
47,36.20987,5.002138
48,36.663147,7.549429
49,32.853004,3.7753446
50,34.758175,4.509408
51,31.290964,3.676748
52,35.899952,7.8601675
53,36.255196,5.9278255
54,34.698406,7.153642
55,34.470905,4.858562
56,35.779003,6.736039
57,31.69636,6.4397025
58,33.51817,7.3224826
59,34.83629,6.773214
60,32.29934,4.7213073
61,35.222847,4.938754
62,34.531815,7.6291413
63,34.18631,5.4356165
64,35.98263,4.755733
65,31.479498,6.228582
66,34.353855,7.236603
67,33.19198,7.0560727
68,31.94172,4.6069613
69,32.090843,4.369387
70,31.967955,4.5052633
71,31.877094,4.357572
72,31.842619,4.7028165
73,32.072266,7.0913353
74,31.960518,4.5780816
75,31.757463,3.8621857
76,36.669086,6.538711
77,35.84301,5.9778776
78,33.88566,7.404189
79,33.19074,6.800578
80,33.327454,7.223795
81,34.18563,7.1453495
82,34.404694,7.6379957
83,31.544855,4.688334
84,35.38389,5.7350492
85,35.59138,5.725337
86,35.91559,6.926046
87,33.507248,7.2845116
88,33.838272,4.3972974
89,33.53714,7.04654
90,35.5456,6.116425
91,33.80644,6.8606625
92,34.132057,7.2022214
93,33.445168,6.99633
94,34.418297,4.7553043
95,34.421047,4.2579985
96,35.366913,5.1013937
97,34.97253,4.607796
98,33.276966,6.651113
99,34.593395,3.4945776
100,34.534798,3.2395484
101,34.533546,3.357682
102,34.48179,3.1300673
103,33.377945,7.179122
104,34.01548,7.127373
105,35.802357,5.774842
106,35.45804,6.5905013
107,36.500847,6.3357635
108,35.889416,6.320148
109,34.52923,7.6679983
110,31.159925,4.965009
111,34.105915,6.717931
112,35.06926,7.451515
113,33.949924,6.335806
114,31.268007,5.795323
115,31.357061,6.0286593
116,31.225916,5.790396
117,31.419352,6.1760335
118,31.295351,5.8172703
119,32.008232,4.2985787
120,33.866684,6.822809
121,34.3111,4.961033
122,35.693012,7.2967525
123,34.947357,5.5621185
124,33.336803,7.117832
125,31.387781,5.9086337
126,33.466667,6.94838
127,33.845562,4.7635975
128,35.98342,5.89426
129,33.366962,7.2320766
130,34.68815,6.4876456
131,36.066967,7.0756097
132,34.94805,6.7507505
133,34.118168,4.663759
134,34.18302,4.4039207
135,32.304478,5.58063
136,33.478634,7.012447
137,33.544758,6.997312
138,33.6825,7.2125936
139,33.861362,7.504275
140,34.83388,5.1108994
141,31.368256,5.126813
142,35.04017,4.260643
143,34.03653,3.5151622
