,0,1
0,22.190083,11.848566
1,22.379667,11.789365
2,22.201506,11.354586
3,22.254759,11.718127
4,20.84729,10.014117
5,21.016405,10.1611595
6,21.212118,11.6554985
7,22.082548,11.233402
8,19.9755,9.486623
9,18.393995,8.44736
10,19.134026,10.481895
11,21.364014,11.023966
12,22.295149,11.255947
13,18.14833,12.043246
14,22.229956,10.744623
15,17.134832,9.049909
16,20.533531,9.396968
17,18.981777,9.375772
18,19.110487,11.93812
19,18.603254,9.759735
20,20.200783,11.001337
21,18.082817,12.53229
22,21.647226,10.048725
23,19.095783,10.152641
24,21.41658,10.686761
25,18.140512,10.40088
26,18.338474,12.398826
27,19.239935,11.635599
28,17.703577,10.648417
29,20.898909,11.075747
30,18.567652,10.355404
31,21.08374,11.829496
32,19.146448,11.293296
33,18.486217,8.458216
34,18.980644,11.628723
35,22.189379,10.824732
36,20.815487,11.114482
37,22.200117,10.842354
38,21.231588,10.447978
39,18.071651,11.953854
40,21.141878,10.930321
41,19.337769,13.005017
42,19.05801,12.074564
43,19.903282,11.650395
44,18.815086,11.917935
45,19.554176,8.922525
46,17.408974,8.7109
47,19.415428,9.101578
48,19.118519,10.47256
49,19.455841,11.474485
50,18.394875,10.490826
51,19.256071,13.060411
52,18.86372,9.044766
53,21.630722,11.1467085
54,17.775198,9.447942
55,20.334038,12.432845
56,18.018957,10.607843
57,18.20652,11.751123
58,20.6466,10.837116
59,20.44217,8.952275
60,20.397089,9.655641
61,16.977718,8.758347
62,21.145128,10.734621
63,18.476986,9.785646
64,19.509783,10.021212
65,19.65428,11.630009
66,20.02862,11.744981
67,19.621605,11.53457
68,18.067188,10.07994
69,19.353886,12.769066
70,18.351885,11.435569
71,19.36652,11.108497
72,17.831924,10.632557
73,19.969166,10.933917
74,19.489994,8.897942
75,22.253899,11.850774
76,22.2393,11.889647
77,20.524548,10.805259
78,20.568502,9.105329
79,20.05864,12.641046
80,20.612736,12.023736
81,21.6505,10.692137
82,20.969904,12.024752
83,17.777552,9.806214
84,19.973587,8.954427
85,22.073927,11.385788
86,19.812628,12.141049
87,21.621653,10.905811
88,20.347637,11.842401
89,19.461346,8.8712015
90,21.328966,11.4943495
91,20.557592,10.560041
92,19.988825,11.492582
93,18.778473,10.757203
94,17.441778,8.632138
95,19.591532,9.518225
96,19.619736,9.001159
97,19.382158,8.575065
98,19.224731,8.428496
99,19.478426,8.687654
100,19.075958,8.552893
101,19.391214,8.728723
102,19.135893,8.360483
103,19.193611,8.472571
104,19.005493,8.555754
105,18.848764,8.7057295
106,18.865942,8.73185
107,18.924076,8.683141
108,19.324804,8.579979
109,19.105831,8.454265
110,19.074646,8.520404
111,19.134344,8.733236
112,19.448404,8.841463
113,18.916426,8.905877
114,19.05636,8.738617
115,19.372705,9.05073
116,19.443712,8.704644
117,19.059044,8.465444
118,19.182306,8.831527
119,19.278503,10.728897
120,19.594576,8.898517
121,19.518518,8.9674
122,19.524986,8.988728
123,19.602398,8.98239
124,20.801985,12.216622
125,19.965712,11.480839
126,20.32768,9.786092
127,20.228836,12.319412
128,17.900164,12.306088
129,19.289883,11.485523
130,22.319017,11.768416
131,21.467829,11.782746
132,19.028276,12.969245
133,20.562193,10.980654
134,19.069933,12.907596
135,18.509388,8.851553
136,18.405394,9.740219
137,19.994492,10.3469515
138,20.043955,11.964038
139,19.37253,10.44648
140,20.249275,9.19195
141,16.983213,8.973156
142,19.08149,8.8187065
143,20.244947,8.906615
144,18.22839,12.1753235
145,20.648619,12.296033
146,19.01097,10.776556
147,19.092684,12.923559
148,19.642914,10.959196
149,20.457306,10.988046
150,19.489285,12.552434
151,19.564089,10.87543
152,19.02201,12.045522
153,19.954271,11.371351
154,19.06793,12.173357
155,16.963573,9.111194
156,18.650427,10.733776
157,21.553213,11.366016
158,19.61406,12.78704
159,19.333178,12.957102
160,18.94237,11.551243
161,20.872137,11.5952
162,21.92892,11.004282
163,16.989233,9.188161
164,19.305937,12.8569145
165,17.10156,10.990095
166,22.210457,11.177751
167,20.484255,9.099656
168,17.121922,8.828265
169,17.298933,11.507247
170,20.589844,10.290571
171,18.406853,10.199406
172,20.576136,9.068025
173,19.387146,9.802895
174,21.62847,11.198175
175,18.458536,9.94
176,18.839472,10.157013
177,18.462477,8.848828
178,19.644423,12.903552
179,19.097843,12.023509
180,20.492876,12.438996
181,20.729212,11.729809
182,19.292236,10.91495
183,20.486952,9.722646
184,18.514713,8.384084
185,19.553911,11.841175
186,19.43729,9.324389
187,20.69063,10.934513
188,19.793991,11.2992525
189,20.60461,9.5072775
190,19.45918,11.6839485
191,20.003242,10.7555275
192,21.008575,10.3135395
193,18.401546,11.8654785
194,20.70398,10.082223
195,17.733534,10.755873
196,22.118532,11.517671
197,21.026985,11.81674
198,20.656872,11.932189
199,17.039747,8.873657
200,19.517305,12.438304
201,20.965826,12.462229
202,20.85061,10.473616
203,17.259693,8.987336
204,18.256245,11.667665
205,19.702614,9.136375
206,18.508615,12.336969
207,18.709143,10.042336
208,18.707724,8.941299
209,18.504692,12.463178
210,19.549406,9.786388
211,18.691679,9.540289
212,18.840794,9.985719
213,18.735323,12.401697
214,20.638584,9.305893
215,18.610556,9.737105
216,21.808113,12.014133
217,19.778633,10.203188
218,20.590979,11.041302
219,19.919912,9.867943
220,20.173647,9.0428705
221,20.126272,11.378342
222,17.024439,10.770291
223,18.49791,10.956232
224,19.048737,9.207949
225,17.013256,9.109476
226,18.922752,12.789884
227,17.790016,11.864097
228,17.794676,11.617248
229,20.650991,9.883779
230,21.984222,10.481485
231,22.166891,11.287381
232,22.114986,11.737496
233,21.246407,11.15331
234,21.888117,11.656927
235,21.96022,11.832551
236,22.333733,11.547356
237,22.295435,11.665011
238,22.313828,11.682094
239,21.991314,11.50825
240,19.70636,11.551879
241,17.223745,11.469241
242,17.968828,9.617286
243,19.248316,10.045895
244,18.813385,10.872609
245,18.505436,10.985265
246,19.833927,9.394803
247,20.25293,9.5411825
248,20.181925,11.322994
249,19.038834,11.72272
250,19.28685,10.815798
251,17.491463,11.864704
252,19.260906,11.295846
253,20.477337,9.052224
254,18.932829,10.446733
255,19.252357,8.635453
256,20.446255,8.96293
257,19.54251,10.816208
258,21.306946,10.529656
259,19.94601,10.786029
260,21.401136,10.6509075
261,19.962969,12.498838
262,17.049107,10.865764
263,18.2291,11.899205
264,18.79893,12.282661
265,20.3425,11.608072
266,18.180641,10.8417425
267,19.654894,11.454245
268,21.894413,11.537613
269,17.982344,8.771467
270,18.405382,9.456979
271,18.13448,9.766135
272,22.083061,10.657315
273,21.79434,10.565695
274,18.015467,10.105416
275,20.961084,11.305416
276,20.512714,9.877977
277,19.966486,9.982218
278,17.17861,10.711042
279,21.656178,11.010629
280,20.09482,10.139478
281,18.091427,9.0348425
282,18.991987,9.080205
283,18.924633,9.0781
284,20.33945,9.177354
285,19.032635,10.280073
286,18.412186,10.994472
287,20.348164,9.182592
288,19.17297,9.713681
289,19.863787,10.431579
290,18.788015,9.865331
291,18.766438,9.97818
292,19.06537,10.390149
293,18.660088,10.735395
294,20.730658,10.755889
295,20.835155,10.61619
296,18.034363,12.05107
297,22.127426,11.920918
298,17.859894,8.899998
299,18.044184,12.428514
300,17.273365,10.171058
301,21.218245,10.911872
302,20.312971,9.915579
303,18.76794,12.33562
304,22.166124,10.962689
305,21.418154,10.022147
306,20.863276,11.533695
307,18.426893,9.207268
308,20.664064,9.134063
309,20.915663,11.926533
310,17.562937,10.862595
311,18.254484,10.460602
312,18.630775,9.636989
313,19.30491,12.954706
314,20.038338,12.187749
315,20.964308,10.827467
316,21.417753,11.712917
317,17.904554,9.85297
318,19.057137,10.939893
319,21.122759,10.789161
320,18.990843,10.111542
321,18.329823,10.473002
322,17.677433,9.902401
323,18.490944,8.485297
324,20.894655,10.911778
325,21.82408,12.086182
326,18.963638,9.615604
327,17.780952,9.84907
328,17.047363,8.970491
329,17.04142,8.97694
330,20.122078,11.581812
331,20.220142,11.378897
332,19.467306,10.457989
333,18.587603,10.459313
334,20.670643,9.491895
335,18.003666,10.187691
336,21.194193,10.791409
337,20.241419,11.299744
338,20.029467,9.821792
339,17.687859,8.751229
340,20.626604,11.834392
341,21.676773,11.062666
342,18.410332,11.402704
343,19.086725,10.552124
344,17.26777,11.41934
345,19.011309,11.767638
346,18.819294,10.924758
347,19.143465,9.516672
348,18.697168,12.763969
349,19.555874,11.264307
350,19.621075,9.7174835
351,19.526867,11.318317
352,18.376575,10.585788
353,17.573536,10.769778
354,18.722664,12.563258
355,18.521135,8.956697
356,18.042274,10.964392
357,19.811935,9.016512
358,19.813017,11.036986
359,19.993298,11.171888
360,17.09583,11.115837
361,20.22808,11.1958685
362,18.941383,11.127971
363,19.773165,9.919024
364,20.253223,10.863252
365,20.689007,11.851518
366,20.683235,11.140487
367,21.1501,10.718949
368,19.510689,9.208558
369,21.257761,10.559728
370,18.233677,11.681252
371,22.005932,10.930741
372,19.480057,12.653327
373,18.97145,12.788898
374,21.090193,12.107327
375,17.087286,11.150214
376,21.78834,11.382617
377,20.479074,11.130644
378,22.106726,11.265553
379,18.817583,9.552429
380,20.277122,11.887893
381,19.162367,12.010176
382,22.045479,11.883157
383,21.893944,11.684892
384,21.682909,11.7723055
385,20.876081,10.287873
386,16.96038,10.918081
387,17.195518,11.379731
388,19.623764,10.119613
389,20.164373,10.870604
390,20.885902,10.175162
391,20.92933,10.058234
392,21.195002,11.710992
393,19.141594,9.059738
394,17.403332,8.645121
395,20.776768,10.996352
396,18.026243,11.464992
397,18.467735,8.945333
398,20.89133,9.722299
399,19.435719,12.972151
400,21.091858,10.264655
401,21.318384,9.69925
402,19.62695,9.120014
403,18.917831,9.10283
404,20.873693,10.589362
405,20.440289,11.266127
406,18.305803,9.937714
407,19.464376,11.905999
408,21.672037,10.7561455
409,18.063826,11.051845
410,18.481089,11.621591
411,18.305134,11.234374
412,18.997166,10.562162
413,20.134867,11.911342
414,19.334736,10.422452
415,22.15787,11.302501
416,22.062138,11.435208
417,20.04105,12.099253
418,19.183361,9.778072
419,17.493208,11.5581
420,20.35135,11.623596
421,19.993677,11.347758
422,18.256672,10.893394
423,18.120636,10.284093
424,18.698326,8.489513
425,21.271492,10.964429
426,19.05677,9.486072
427,19.84434,10.747952
428,19.232353,9.587087
429,20.03077,10.045026
430,18.879875,9.569268
431,20.03972,9.666493
432,19.378649,9.807092
433,20.499208,9.835259
434,19.644463,10.118977
435,22.105206,11.394873
436,20.378489,10.727474
437,17.280958,11.415211
438,19.486774,10.492217
439,19.714146,12.892898
440,17.942608,9.28497
441,17.566395,8.734792
442,21.404638,11.6991005
443,18.726725,12.097914
444,19.934172,9.556937
445,19.573317,12.600164
446,18.325125,12.033533
447,17.684025,10.559642
448,19.761343,10.001065
449,19.055464,9.576861
450,20.167307,10.34279
451,17.282022,11.36749
452,19.363522,11.427964
453,19.577106,11.221393
454,20.443905,11.416273
455,17.3925,11.169918
456,19.163631,10.631723
457,17.747496,8.670149
458,20.89868,11.17812
459,17.262863,8.973736
460,18.66433,11.936234
461,17.519,10.461729
462,19.009142,11.0427265
463,18.8618,11.267155
464,21.198433,11.412629
465,18.652897,11.588496
466,18.711027,10.485931
467,20.450539,12.140742
468,19.37217,10.536459
469,19.1271,9.31385
470,20.6974,10.389136
471,22.173239,10.748873
472,19.456814,9.288201
473,19.511034,9.180877
474,22.044182,11.95499
475,19.300503,10.207279
476,20.36098,9.199235
477,18.8043,12.682071
478,18.489677,11.75752
479,18.45878,11.908975
480,21.271343,10.922743
481,21.309576,11.36324
482,20.332666,11.82425
483,20.671274,11.3405
484,21.482897,11.471554
485,19.639277,12.228777
486,20.486046,11.151938
487,17.706772,11.8374815
488,20.318537,9.806912
489,19.963766,11.142343
490,18.95482,11.170265
491,18.882597,9.081441
492,18.212292,11.725834
493,18.015703,9.132386
494,19.113903,11.136427
495,19.496954,10.197299
496,18.638195,11.653015
497,19.602985,10.126042
498,20.249866,11.489162
499,17.239777,8.872645
500,17.772316,9.711798
501,18.332767,10.324124
502,18.865925,11.711053
503,19.058907,10.059234
504,22.11318,10.932317
505,20.56434,11.36222
506,18.153719,11.264907
507,20.381552,11.287468
508,20.849688,10.921296
509,18.818922,12.612089
510,19.761797,10.648591
511,17.257574,11.351557
512,19.190042,12.821744
513,19.769444,11.323151
514,20.731894,11.851545
515,19.32778,12.530327
516,19.893112,11.229065
517,22.284893,11.699962
518,21.589777,10.818814
519,19.612667,12.8359785
520,21.286472,10.71084
521,21.713732,11.544944
522,18.37983,11.962221
523,18.722843,12.2445965
524,17.709482,11.515925
525,20.08115,10.240163
526,18.424679,11.775752
527,18.198545,11.745524
528,18.300344,10.898648
529,18.532223,9.867488
530,21.393736,11.062762
531,20.308731,9.163534
532,17.158003,9.032765
533,17.28536,8.96974
534,17.236204,9.06706
535,20.85771,11.132676
536,18.251816,11.327852
537,19.549095,10.859604
538,17.774628,9.522182
539,20.6541,12.341539
540,18.805214,11.197805
541,18.817871,9.6320505
542,18.800014,10.930437
543,17.072887,8.874916
544,20.1011,10.685024
545,17.936058,9.652855
546,18.90174,11.732835
547,19.510126,12.378411
548,19.557907,12.6818285
549,18.519405,10.066776
550,18.709631,10.218488
551,17.375792,10.6685
552,21.234543,11.416203
553,18.73853,10.267836
554,20.265425,10.6408825
555,19.300266,8.707844
556,17.505854,11.491247
557,20.719719,9.518917
558,20.804783,9.28089
559,21.661758,11.687646
560,21.905767,10.529673
561,17.977022,8.920231
562,20.440771,10.180414
563,20.490372,10.176952
564,20.363197,10.099263
565,19.081192,11.163079
566,19.685534,10.096325
567,18.89556,10.6662035
568,20.66655,11.628546
569,17.102064,8.942102
570,19.712137,10.800433
571,18.77958,12.646654
572,20.429974,12.135156
573,19.86141,10.780015
574,20.574333,9.214942
575,17.099998,9.03426
576,18.213472,10.783286
577,20.797379,10.044679
578,16.938032,8.99942
579,19.83335,10.424463
580,17.755882,9.539096
581,18.862434,9.372525
582,19.73092,10.0333185
583,20.339544,10.437356
584,17.552565,11.629987
585,22.023748,11.805399
586,18.500576,9.024511
587,20.315434,10.122558
588,20.662569,11.278615
589,18.53132,12.432678
590,21.037739,10.590272
591,20.880327,11.1086235
592,21.558292,11.5721
593,18.479805,12.595002
594,20.196037,11.446277
595,19.786154,12.0868025
596,18.422714,8.9463005
597,22.149755,10.843935
598,17.384623,10.100922
599,20.485228,10.633686
600,19.948126,10.398168
601,20.938946,11.594209
602,20.555553,11.017451
603,18.880219,11.985435
604,19.75986,9.278787
605,18.67932,10.145733
606,18.690054,12.561797
607,19.739157,12.444301
608,19.704086,10.86593
609,18.489702,11.761425
610,17.539894,11.966452
611,17.462898,11.840894
612,17.5189,11.933904
613,19.135693,11.689065
614,22.196922,11.7602415
615,18.58933,12.580731
616,19.251741,12.735679
617,21.078623,11.324653
618,18.81802,10.859646
619,20.071142,10.12671
620,18.973352,10.179562
621,19.179314,12.721285
622,16.965868,8.957225
623,21.94891,10.513657
624,19.297829,9.332549
625,20.005949,9.320063
626,18.523762,10.4929285
627,18.6662,10.03295
628,19.7794,12.305652
629,17.30862,9.10505
630,18.594034,11.161358
631,22.080994,10.897197
632,17.271542,9.273581
633,17.328321,9.263964
634,17.403217,9.362712
635,22.144588,11.781278
636,17.56822,11.877523
637,21.127623,9.455809
638,19.012089,11.133032
639,19.748426,11.763788
640,19.371538,12.226072
641,18.153957,10.035609
642,20.67673,9.654199
643,20.492556,9.202984
644,18.446505,11.494013
645,18.558115,10.502804
646,19.134119,11.595565
647,20.925665,10.697063
648,22.102955,10.8383255
649,20.830236,9.921697
650,18.106752,11.870178
651,20.209583,10.478083
652,16.980576,10.746912
653,18.598228,10.786913
654,19.269592,11.806781
655,19.559666,11.901003
656,18.620066,11.984148
657,17.188385,10.4059305
658,22.005339,10.580877
659,21.179049,10.598807
660,19.739985,10.446218
661,22.164581,10.9754305
662,18.429176,9.622615
663,20.749712,11.82363
664,20.160007,11.909188
665,20.023693,12.462634
666,19.142563,12.134229
667,20.442076,10.7458105
668,19.209263,10.604205
669,20.19132,10.609711
670,17.286652,9.550339
671,19.560112,11.588017
672,19.386736,12.692852
673,22.031738,10.819848
674,18.608994,12.413779
675,19.310438,8.987611
676,18.983154,9.443919
677,19.46274,9.44792
678,19.651398,11.655921
679,19.006908,9.991736
680,18.41087,10.169754
681,20.304012,12.613619
682,18.274574,10.722143
683,19.4904,9.892263
684,17.524675,11.845535
685,21.756704,11.32083
686,21.479605,11.7659235
687,18.637093,11.809755
688,18.384315,10.577481
689,21.02824,12.339375
690,20.510422,10.714943
691,17.71352,9.870749
692,18.331339,12.234973
693,17.003078,10.574348
694,17.583075,10.732323
695,18.491158,11.435884
696,18.94988,12.603403
697,18.871714,11.729203
698,18.297537,11.481958
699,20.921415,10.315729
700,17.56976,11.201966
701,17.309555,10.904646
702,17.617895,11.088031
703,21.667387,11.3623905
704,19.576397,12.6795435
705,17.688326,10.688851
706,20.558083,10.419243
707,19.984076,10.996985
708,19.207083,8.714145
709,17.69858,8.764555
710,19.123436,9.853012
711,20.480463,11.953507
712,19.103256,12.116357
713,18.776398,12.159374
714,20.685692,11.588286
715,21.236061,10.713548
716,19.66974,12.496988
717,19.591333,10.171525
718,18.614029,10.169581
719,17.297434,10.385098
720,20.48473,9.361169
721,18.65937,11.26114
722,19.11242,12.388393
723,18.960218,12.364586
724,18.926687,10.413667
725,18.591629,11.66025
726,17.01627,10.780367
727,18.234243,10.715258
728,18.801546,9.487744
729,20.758593,12.36749
730,17.309925,8.735774
731,19.562847,9.22755
732,19.73891,12.529606
733,19.508953,9.717856
734,18.468628,12.04717
735,18.382368,11.76428
736,17.79436,11.454841
737,17.843231,10.077717
738,17.160538,8.791316
739,17.764378,8.679241
740,16.94232,10.794902
741,19.83323,12.100324
742,20.737503,11.901065
743,18.97677,12.351321
744,21.27228,9.656906
745,19.247322,10.643637
746,19.803183,12.140226
747,19.553024,10.513751
748,19.732943,12.00167
749,19.451426,10.70632
750,19.577465,12.518126
751,19.613253,11.78218
752,20.96328,12.076416
753,20.62917,12.478462
754,17.13555,10.4503975
755,17.18544,8.984102
756,17.905039,9.871516
757,22.201143,10.916903
758,17.730038,10.761869
759,19.85462,12.810096
760,19.011383,12.053117
761,19.846684,10.350947
762,18.662039,9.548039
763,19.417059,10.827501
764,18.884533,10.214457
765,20.047037,10.017802
766,17.244534,9.345638
767,17.53151,11.073641
768,19.800188,12.444922
769,18.13366,11.523933
770,18.587576,11.407446
771,19.59132,12.087058
772,20.624866,9.443858
773,21.0817,12.271559
774,19.399109,9.352892
775,21.80187,10.691127
776,19.13729,12.057107
777,20.133532,11.907897
778,21.121145,10.347458
779,17.716944,10.817404
780,18.668243,10.386122
781,17.793268,8.650144
782,17.93361,9.963947
783,17.85394,9.945131
784,19.992594,10.714204
785,19.113123,11.666765
786,21.45109,11.052
787,21.255068,11.201156
788,20.10289,12.53662
789,21.688496,10.213494
790,20.551184,12.297012
