,0,1
162,6.6875916,-6.2224507
163,6.800103,-4.9596434
164,8.988249,-5.9612374
165,6.484732,-6.6646585
166,9.14775,-5.864187
167,6.452233,-6.1113677
168,7.871851,-6.3971944
169,5.189708,-5.213036
170,8.4313,-5.4362993
171,8.285196,-4.5883245
172,5.465388,-5.9334154
173,5.481638,-5.8000956
174,5.524559,-5.7880335
175,5.492372,-5.8267765
176,5.458534,-5.836404
177,5.700239,-6.129538
178,6.6620917,-4.8120995
179,6.643581,-4.8156514
180,6.720507,-4.884201
181,5.4784646,-6.1440406
182,6.609398,-4.8075323
183,5.8750143,-5.960743
184,6.29827,-3.8408
185,6.4094167,-4.6732183
186,7.0138702,-3.5015466
187,6.6229997,-5.1489415
188,7.1465592,-3.6988127
189,5.873363,-5.9041915
190,5.823357,-5.0210834
191,7.4811125,-5.5321116
192,8.517482,-4.6116276
193,4.8453417,-4.8834987
194,7.0100517,-5.4598885
195,8.263097,-6.51091
196,6.924288,-6.654859
197,5.8326015,-5.1292195
198,8.897806,-5.633472
199,8.89647,-5.677252
200,6.45807,-6.458856
201,5.73484,-5.1432676
202,4.882631,-4.8978057
203,8.831502,-5.4749293
204,8.931079,-5.613528
205,8.147836,-4.514109
206,5.611113,-6.5132055
207,8.06069,-4.4651675
208,6.9087806,-6.7554
209,8.811088,-5.586608
210,7.1313396,-6.3723183
211,6.9835377,-6.7756386
212,6.0545573,-3.8732812
213,6.881455,-6.7514453
214,6.958758,-6.7207575
215,5.978388,-3.7639062
216,7.097842,-6.7033114
217,6.9041834,-6.8384967
218,6.9996095,-6.6401114
219,7.114116,-6.6314893
220,5.0532055,-6.2839513
221,5.1520586,-6.264884
222,5.3454585,-5.406837
223,5.0452495,-6.124619
224,4.383798,-6.0997
225,6.6398683,-6.711682
226,7.3332205,-2.5722404
227,6.0720387,-4.0734477
228,6.422219,-4.346252
229,5.8382316,-3.4201095
230,5.8033013,-3.4146557
231,6.4059796,-2.1474748
232,9.282848,-4.3202863
233,4.71579,-5.0725365
234,7.59641,-5.552383
235,9.063713,-5.266667
236,9.086725,-5.24248
237,6.937382,-7.603795
238,5.399336,-6.508475
239,9.213404,-6.1470294
240,4.6214437,-6.967174
241,6.4829254,-1.9100322
242,6.5416756,-1.8961715
243,9.256623,-4.4074116
244,6.3700385,-2.1356776
245,4.963853,-5.3134227
246,8.835433,-5.8629813
247,4.9095254,-5.407815
248,7.609308,-4.5559473
249,7.422447,-3.2696295
250,8.987803,-5.838978
251,5.3080277,-5.3569617
252,4.666456,-7.061705
253,7.2457576,-5.242938
254,8.868736,-5.8497868
255,5.626819,-5.535672
256,9.172222,-5.3299627
257,6.0275345,-6.103188
258,7.052694,-5.3683224
259,7.205027,-5.247464
260,7.1679773,-5.3623238
261,4.6768303,-4.9724617
262,5.941061,-3.3437552
263,9.029897,-5.296307
264,5.0655437,-4.4538903
265,5.1521792,-4.468187
266,5.983278,-3.254552
267,5.948642,-3.304913
268,4.657627,-4.9276333
269,6.024587,-3.3147488
270,6.600438,-3.687848
271,6.4044256,-7.1501174
272,9.006868,-5.242586
273,6.708673,-3.5926304
274,6.869305,-5.946474
275,6.7722096,-6.067363
276,7.044628,-5.615567
277,7.2769184,-5.119974
278,9.335771,-4.313632
279,9.125812,-5.294338
280,5.4993696,-5.4685097
281,6.999572,-5.6298194
282,8.89176,-5.279075
283,5.153881,-4.518261
284,6.861124,-5.7619457
285,9.1109705,-5.2765365
286,7.0659556,-5.6684527
287,5.763693,-5.6368914
288,6.985136,-5.877774
289,6.36512,-7.181229
290,6.795097,-5.630113
291,9.279482,-4.3629055
292,9.01538,-4.3162746
293,8.003545,-4.52968
294,6.9892263,-5.4877014
295,7.4741173,-5.0651345
296,7.0565424,-5.26393
297,5.4653354,-5.5672054
298,7.219858,-5.3009257
299,7.2502317,-5.302628
300,6.2330165,-6.9999323
301,9.1048565,-5.3737483
302,9.134103,-5.263624
303,6.2582455,-6.7969904
304,6.2686787,-6.888381
305,6.427264,-7.1778064
306,6.111983,-6.952805
307,6.2287183,-6.9271
308,6.350324,-7.15922
309,6.3209267,-7.1821737
310,4.7045116,-7.0549607
311,6.330756,-7.181224
312,6.3493605,-7.187371
313,7.4588237,-3.1862316
314,8.942769,-5.7898235
315,8.958149,-5.740329
316,7.1279106,-3.3917782
317,7.28281,-3.3509572
318,7.291876,-3.3284037
319,6.333885,-3.4591055
320,7.309235,-3.2201045
321,7.1961794,-3.3147044
322,5.065637,-5.66453
323,7.54935,-3.3792272
324,7.4235797,-3.3167481
325,9.172172,-4.3714995
326,6.39185,-3.5178428
327,4.897176,-5.717146
328,6.3725605,-3.4308422
329,9.293689,-4.4189954
330,4.936148,-5.595428
331,6.1036215,-5.3793616
332,6.301611,-7.1921687
333,8.557368,-4.018883
334,8.605781,-4.1123695
335,8.672371,-4.121475
336,5.9936285,-4.9646044
337,8.493488,-4.113429
338,6.5473723,-4.1440573
339,6.7325673,-5.3906746
340,8.389509,-3.7661614
341,6.0808907,-7.1177473
342,6.3978457,-4.927226
343,8.511933,-3.9715898
344,6.7068844,-3.6957264
345,6.585282,-5.7637343
346,6.297786,-7.1901994
347,9.255005,-6.206161
348,9.070743,-5.2369475
349,7.248175,-6.574645
350,4.94605,-4.9765763
351,4.980341,-5.604499
352,8.916779,-5.7981143
353,9.202952,-6.1743984
354,6.3627744,-3.6366377
355,8.499785,-4.1430597
356,8.645572,-4.335685
357,6.3070984,-7.137573
358,9.2189665,-6.1758256
359,6.737443,-3.7497182
360,6.364486,-3.7059014
361,6.4393806,-3.5773783
362,4.7361856,-4.996266
363,5.021669,-5.193073
364,6.5051355,-5.315756
365,9.048025,-5.304915
366,6.871152,-3.8152716
367,8.650296,-5.7086735
368,6.670428,-3.9899735
369,4.7494154,-4.943272
370,7.207236,-5.471263
371,5.449875,-5.173662
372,5.961585,-3.332016
373,6.460747,-7.0426865
374,8.303482,-5.0270076
375,7.2561917,-5.2576733
376,5.980946,-3.3819058
377,8.964111,-5.769207
378,5.2626357,-4.5199766
379,5.973283,-3.3041835
380,7.173901,-4.469425
381,5.2628374,-4.409598
382,5.1802545,-4.5250664
383,5.9625425,-6.2000527
384,8.90738,-5.7631254
385,6.774842,-5.7451982
386,6.7916093,-5.805984
387,7.344326,-5.162208
388,7.8620234,-4.3988366
389,6.998387,-5.8008127
390,7.2551546,-3.3234253
391,7.168127,-3.2847745
392,6.3836293,-7.1420403
393,6.475033,-6.98048
394,6.5825915,-4.115609
395,6.4085703,-3.6211643
396,6.499299,-5.158056
397,8.567469,-4.108388
398,8.930066,-5.723514
399,8.712577,-4.795591
400,4.905298,-5.9266763
401,6.4052396,-3.5008962
402,9.2182255,-6.178632
403,6.4487853,-3.4856293
404,5.930681,-5.003482
405,6.0702972,-5.14036
406,4.7972226,-4.9193993
407,4.9794106,-5.8892784
408,9.028967,-5.840842
409,5.0293727,-5.948574
410,5.1196485,-5.842636
411,5.3427787,-5.8702984
412,5.1415486,-5.671347
413,5.257282,-5.933694
414,5.1020265,-5.904636
415,5.1954937,-6.0138583
416,5.195038,-5.843964
417,5.534075,-5.9637046
418,5.394777,-5.747596
419,5.3892355,-5.837311
420,5.1799974,-5.419327
421,5.0350657,-5.8964176
422,4.9868364,-6.0556455
423,5.1737976,-5.853728
424,4.918135,-5.6776934
425,8.922594,-4.233965
426,8.94379,-4.0980563
427,5.4831557,-6.126393
428,9.156263,-3.9116979
429,5.8186975,-2.1037083
430,4.8636904,-4.980224
431,5.8606906,-2.1559258
432,4.23566,-5.322672
433,9.18303,-3.9587138
434,9.211414,-3.909287
435,9.236107,-3.908625
436,5.8576374,-2.1003127
437,4.8217177,-4.897293
438,9.01256,-4.0856376
439,9.065658,-4.230351
440,8.894344,-4.2571898
441,5.7298,-6.2665505
442,5.4043517,-4.8711653
443,7.175392,-5.086944
444,8.96609,-4.217681
445,9.179698,-3.9167628
446,9.2197075,-3.931267
447,9.006577,-4.3374
448,5.2972083,-6.075325
449,4.8812013,-4.920764
450,9.194253,-3.9123478
451,9.05004,-3.8332136
452,7.166893,-6.292076
453,8.921545,-4.2792535
454,8.892865,-4.473675
455,9.178831,-4.057847
456,9.130872,-3.9091887
457,9.149282,-3.976308
458,5.4158645,-5.9276485
459,5.422479,-6.2200794
460,9.184554,-3.9145818
461,9.215839,-3.9168897
462,9.184464,-3.8853462
463,7.8255305,-5.171997
464,8.859123,-4.350597
465,9.155667,-3.9433568
466,5.5063477,-5.860427
467,6.6564155,-5.4942474
468,6.0237007,-5.995217
469,6.1761246,-5.7663903
470,7.983237,-5.2581615
471,6.0937014,-6.239017
472,8.278275,-4.940977
473,8.301085,-5.1072245
474,7.9271636,-5.20899
475,5.9054046,-5.853834
476,5.7833004,-5.7091756
477,5.824671,-5.8855333
478,5.935077,-5.802043
479,5.4354877,-5.7992654
480,5.577421,-5.6436167
481,5.782319,-5.677524
482,5.751652,-5.719048
483,5.583571,-5.664866
484,5.9691463,-5.680142
485,8.057866,-5.2228665
486,8.300315,-5.295707
487,8.263615,-5.2855873
488,5.411972,-4.628274
489,5.7775755,-5.713757
490,5.863139,-6.2176948
491,9.159265,-4.3075323
492,7.9899178,-5.280985
493,8.307761,-5.024168
494,5.8144293,-5.7169023
495,7.021478,-6.301677
496,6.776883,-6.5843205
497,6.032968,-3.845237
498,8.2963085,-5.394956
499,6.3303022,-6.3514214
500,6.11501,-4.3573904
501,5.908949,-3.7065005
502,7.3654847,-5.523232
503,7.354291,-5.6720586
504,6.3994784,-6.2949395
505,5.834176,-3.6044397
506,7.570201,-4.9064846
507,5.9609966,-4.4424696
508,6.309848,-4.35251
509,7.7605844,-6.0519066
510,7.853798,-5.0626864
511,5.9826617,-4.3279076
512,6.5958834,-6.457481
513,7.806579,-5.7545967
514,6.1934423,-4.320977
515,6.1938734,-4.590814
516,7.416852,-5.591753
517,6.138024,-4.4813323
518,7.6725106,-5.6962037
519,7.770567,-5.7482367
520,7.522694,-5.614194
521,6.270785,-4.5822287
522,7.916642,-5.0563684
523,7.7931385,-5.5202503
524,8.142809,-5.0994425
525,7.7389355,-4.837288
526,7.7454486,-5.6249847
527,6.2968216,-6.586902
528,6.5835347,-3.8444834
529,9.213785,-4.3266673
530,8.734031,-6.2855997
