,0,1,2
185,-5.859679,-2.5160444,-17.491016
186,-5.5661845,-3.3997157,-18.127012
187,-6.3697762,-2.79977,-17.72318
188,-3.2749212,-1.2160339,-18.689135
189,-5.5534506,-3.4303079,-18.119976
190,-5.539906,-3.3679721,-18.067225
191,-5.991445,-2.3479428,-17.575367
192,-3.3076594,-1.209127,-18.559351
193,-2.9518871,-1.8194946,-18.151901
194,-3.2438447,-0.92986995,-16.89455
195,-4.7332745,-2.5299954,-19.251366
196,-2.946878,-1.1763449,-17.50308
197,-4.616931,-3.221987,-17.170038
198,-3.6953728,-3.0068128,-16.929834
199,-3.0579858,-3.2843804,-16.146294
200,-2.9905016,-3.38625,-16.056744
201,-2.6930337,-2.8028145,-15.980827
202,-2.9361134,-2.5012262,-15.518857
203,-2.8288305,-2.53107,-15.454412
204,-2.6912506,-2.849465,-16.080341
205,-2.9463365,-1.7850857,-18.2644
206,-2.9848366,-2.421342,-15.793744
207,-6.0472374,-3.2268298,-17.12057
208,-6.236139,-3.3057585,-17.084196
209,-6.075469,-3.2326107,-17.136648
210,-6.078638,-2.213615,-17.256512
211,-5.319875,-3.0192623,-18.583197
212,-6.227738,-2.47835,-17.005632
213,-6.19154,-3.0560672,-18.02647
214,-6.3196445,-2.8087952,-17.72943
215,-6.3549457,-3.0140584,-17.32229
216,-6.386223,-3.0597336,-17.327778
217,-6.046927,-2.6863585,-16.983376
218,-6.1389403,-2.7200105,-16.81643
219,-6.4140725,-2.5958645,-17.146505
220,-5.8100967,-3.6338835,-17.665646
221,-3.9346871,-3.024459,-17.53411
222,-4.1341887,-0.27262056,-17.10324
223,-4.0422435,-2.2167826,-18.861473
224,-6.2469587,-2.5194087,-17.207548
225,-6.1383567,-2.9521415,-17.298677
226,-5.3992467,-0.42753616,-18.286993
227,-5.4820695,-2.9610777,-19.029987
228,-6.2149425,-2.9593453,-17.639982
229,-6.412111,-2.830737,-17.803988
230,-5.3326716,-1.0260084,-18.136602
231,-3.0093853,-1.9542612,-18.353874
232,-3.0018868,-2.4245703,-17.538517
233,-3.074963,-0.90476936,-17.667006
234,-5.4532404,-2.9305212,-19.108263
235,-5.4963956,-3.2305303,-18.038975
236,-5.338468,-3.0372064,-17.681171
237,-5.4586263,-2.685336,-18.00309
238,-3.3598292,-2.2696953,-17.965887
239,-3.6921866,-2.5972757,-18.347506
240,-4.4833684,-1.6708944,-18.850863
241,-3.3906767,-0.96783555,-18.405848
242,-6.220722,-2.4370894,-17.42342
243,-5.4026527,-2.9878933,-17.465578
244,-3.9433072,-2.1801562,-18.864061
245,-5.0373626,-3.0456672,-18.096191
246,-5.1370845,-1.3784212,-15.907801
247,-3.3453748,-1.0325255,-18.45643
248,-6.126108,-2.4930365,-17.717665
249,-5.285071,-2.3721402,-18.643335
250,-6.112766,-0.68871355,-17.385185
251,-5.8241243,-2.7547412,-18.564947
252,-5.4677444,-2.9360025,-19.0373
253,-6.3193245,-2.8940463,-17.638943
254,-5.7947993,-2.358348,-17.509977
255,-6.3799124,-2.8564036,-17.29044
256,-5.071655,-3.3301852,-17.954401
257,-3.905992,-0.49411413,-16.564583
258,-6.136592,-2.728014,-17.126202
259,-3.3234906,-0.99793285,-16.54666
260,-5.8705177,-1.8518592,-15.686519
261,-5.6477103,-2.960087,-18.286077
262,-6.255115,-1.7197605,-18.505098
263,-3.1103055,-0.73545325,-17.672752
264,-5.508428,-3.0419497,-18.976278
265,-5.504536,-3.0306213,-19.007927
266,-4.798219,-1.4265794,-16.10789
267,-4.072219,-1.7583277,-18.654839
268,-5.0809956,-0.89415026,-17.11025
269,-5.8800716,-3.5928926,-16.538286
270,-6.01366,-2.852875,-16.760887
271,-5.925374,-2.4365978,-18.349173
272,-5.502405,-3.1244802,-18.100721
273,-6.2283273,-1.6945075,-18.503925
274,-2.9080846,-3.5793154,-15.904898
275,-4.4840755,-2.500725,-19.000494
276,-5.9593997,-2.3252974,-18.677181
277,-6.0198708,-2.4306464,-17.114742
278,-5.632162,-2.5907335,-18.889717
279,-6.3576183,-2.9444332,-17.616158
280,-3.0283194,-2.4821308,-17.62113
281,-5.028969,-0.8326048,-19.01611
282,-5.434947,-3.0144222,-18.508678
283,-2.9511755,-1.0220398,-17.481083
284,-5.666523,-2.737905,-17.85802
285,-5.6514683,-2.8887286,-18.183609
286,-5.8847284,-1.62171,-16.603306
287,-4.7153234,-0.81308955,-16.512638
288,-2.9545527,-2.4909613,-15.604056
289,-5.091524,-0.5919539,-18.086075
290,-6.062459,-0.80079097,-17.369972
291,-3.9849377,-2.0987067,-16.1103
292,-5.0318346,-0.82817364,-19.03413
293,-6.4097776,-2.841288,-17.774036
294,-5.9058948,-1.8969283,-16.48822
295,-5.728577,-2.5232966,-18.89278
296,-3.1573482,-2.0489764,-18.346043
297,-4.738646,-3.2449062,-18.303297
298,-5.413644,-2.9229128,-19.087097
299,-5.5484066,-3.4076173,-16.919203
300,-6.3357534,-1.77003,-18.496655
301,-2.9427402,-1.938443,-17.081327
302,-5.8976297,-2.1557693,-18.569757
303,-4.404482,-0.32324034,-17.21517
304,-3.2744753,-1.045956,-16.672482
305,-3.3573852,-2.3791788,-15.866055
306,-3.3955708,-2.3470094,-15.895195
307,-6.2715178,-1.7133915,-18.532578
308,-4.065044,-0.32257116,-17.025951
309,-2.6624413,-2.8666313,-16.03904
310,-2.9239888,-3.5619328,-15.918699
311,-5.644146,-2.5411842,-18.011005
312,-4.002072,-2.7527168,-18.393053
313,-3.0676298,-2.1857026,-17.169577
314,-3.2659595,-2.1790318,-17.442661
315,-4.077033,-2.9883142,-17.327486
316,-6.109364,-3.237298,-17.001053
317,-6.365686,-2.3929496,-17.071722
318,-3.6102693,-0.8468941,-18.235071
319,-6.3715267,-2.7792208,-17.33144
320,-6.0109243,-1.7213161,-18.025198
321,-5.3725414,-3.0952091,-17.695358
322,-5.9889407,-2.365311,-17.767761
323,-5.2835317,-2.7089734,-18.61966
324,-6.1966147,-2.6258717,-17.530437
325,-3.082613,-1.2968758,-17.737684
326,-2.997198,-3.3742347,-16.072897
327,-6.251537,-1.744767,-18.479574
328,-6.2407,-1.1005721,-16.72722
329,-3.7681775,-2.75262,-18.413517
330,-5.6014943,-2.1370323,-18.63469
331,-4.8855424,-2.7715185,-17.740608
332,-2.9382946,-3.5321193,-15.935589
333,-6.387748,-1.7969799,-18.540367
334,-3.2863088,-1.1489289,-18.64609
335,-5.013523,-0.82561195,-19.052633
336,-5.7875853,-1.6491119,-17.192541
337,-6.034482,-2.1357627,-17.05642
338,-4.384312,-0.5861758,-18.480442
339,-3.5156815,-2.9984353,-17.419012
340,-5.9071155,-3.613403,-16.481504
341,-3.0703638,-2.530193,-15.744188
342,-2.7267673,-2.8425884,-16.077389
343,-2.949679,-2.4107025,-15.742987
344,-2.8731894,-2.3935142,-15.648163
345,-6.028698,-2.4495842,-17.908371
346,-5.5509686,-1.003519,-16.499641
347,-5.95458,-1.4697733,-17.151012
348,-5.279825,-2.440655,-15.61809
349,-5.087753,-1.5060244,-18.837912
350,-5.061183,-0.82448924,-19.062323
351,-4.020101,-2.8589103,-17.260477
352,-3.9774086,-0.54182404,-18.144444
353,-7.0866017,-2.6966264,-16.172356
354,-7.0958138,-2.703048,-16.166716
355,-5.4352126,-0.59011424,-18.12667
356,-3.4592836,-1.2446649,-18.48276
357,-5.1154456,-1.1098901,-15.976127
358,-5.705468,-2.0840306,-18.39221
359,-3.971271,-2.7653382,-18.484688
360,-4.689055,-2.5149598,-19.199785
361,-3.252391,-1.5547849,-16.631744
362,-5.943272,-3.6803868,-16.520954
363,-4.396921,-2.8848445,-16.081396
364,-7.073131,-2.7087986,-16.192856
365,-5.471545,-1.4867129,-17.316109
366,-6.566626,-1.399078,-16.03802
367,-6.556618,-1.4487233,-16.139845
368,-6.560064,-1.3979113,-16.150188
369,-6.6341324,-1.3846263,-16.01362
370,-5.884688,-1.8993123,-17.958494
371,-6.588906,-1.401518,-16.035355
372,-5.028902,-3.4617689,-16.297972
373,-5.0225754,-3.499804,-16.304918
374,-6.551686,-1.40732,-16.058294
375,-3.1826031,-0.7260839,-17.554508
376,-4.721358,-2.4950235,-19.199772
377,-6.369262,-2.4754243,-16.967691
378,-6.5997705,-2.6379435,-17.379807
379,-6.594025,-2.6040113,-17.459679
380,-6.7045927,-2.8339205,-17.45965
381,-6.6868873,-2.8328826,-17.442776
382,-6.7091618,-2.8598306,-17.468102
383,-6.6350694,-2.8544526,-17.370453
384,-6.546647,-2.8183858,-17.256332
385,-6.6382904,-2.804439,-17.448208
386,-6.364776,-2.6751742,-17.331448
387,-6.6037717,-2.6327083,-17.340837
388,-5.0033727,-2.238102,-19.099953
389,-3.759086,-3.0161676,-17.251507
390,-5.4762797,-2.8488424,-18.410233
391,-3.5905693,-0.48625338,-17.183788
392,-5.157497,-1.337926,-15.857491
393,-5.4369817,-3.16296,-17.340921
394,-6.427332,-1.907417,-16.496126
395,-4.368571,-2.3381748,-17.831253
396,-4.560244,-1.1587808,-17.293837
397,-3.8472705,-2.731184,-18.449953
398,-3.3195472,-0.8626777,-18.057264
399,-2.6387334,-2.8244004,-15.94423
400,-2.6872177,-2.8037348,-15.9573765
401,-3.8295217,-2.29434,-18.474403
402,-3.8928564,-2.7336295,-18.36696
403,-5.3492365,-1.4624135,-16.457737
404,-5.7900186,-0.86246914,-17.889668
405,-3.07335,-2.4553227,-17.555986
406,-2.8674018,-2.3439295,-17.754503
407,-3.1741157,-2.5527909,-17.537384
408,-3.3655953,-2.6762745,-17.882566
409,-3.229679,-2.7608287,-17.907904
410,-2.9162102,-2.278832,-17.816914
411,-4.1832137,-0.44280615,-18.201925
412,-3.0484328,-2.4635139,-17.763687
413,-3.636642,-2.9832036,-17.370796
414,-5.9156847,-3.6538458,-16.520617
415,-5.700972,-2.2508879,-17.941425
416,-4.331649,-3.0251658,-17.371613
417,-4.678811,-1.9091755,-15.460493
418,-3.4979136,-2.778478,-18.008131
419,-4.126854,-2.9317207,-17.137709
